order_id,signal_id,ts_ms,market_id,token_id,side,signal_side,signal_type,edge,market_lag,game_time,intended_price,intended_size,filled,fill_price,fill_ts_ms,exit_bid_15s,pnl_15s,exit_bid_30s,pnl_30s,exit_bid_60s,pnl_60s,exit_bid_120s,pnl_120s,edge_bucket,minute_bucket
65,65,1778331673086,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,0,,,0.89,,0.89,,0.89,,0.89,,5-7.5%,30-45
66,66,1778331675736,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,1,0.91,1778331675982.0,0.89,-0.020000000000000018,0.9,-0.010000000000000009,0.89,-0.020000000000000018,0.89,-0.020000000000000018,5-7.5%,30-45
67,67,1778331676279,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,1,0.91,1778331678090.0,0.89,-0.020000000000000018,0.9,-0.010000000000000009,0.89,-0.020000000000000018,0.89,-0.020000000000000018,5-7.5%,30-45
68,68,1778331678458,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,1,0.91,1778331679554.0,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,5-7.5%,30-45
69,69,1778331680075,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,1,0.91,1778331680283.0,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,5-7.5%,30-45
70,70,1778331680622,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,0,,,0.89,,0.89,,0.89,,0.89,,5-7.5%,30-45
71,71,1778331683850,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,0,,,0.89,,0.89,,0.89,,0.89,,5-7.5%,30-45
72,72,1778331687029,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.05842799999999998,0.078428,2239.0,0.92,17.0,1,0.91,1778331687032.0,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,5-7.5%,30-45
73,73,1778331687588,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.111843,0.13184300000000002,2292.0,0.92,17.0,1,0.91,1778331689149.0,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,10-15%,30-45
74,74,1778331689184,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.111843,0.13184300000000002,2292.0,0.92,17.0,1,0.91,1778331689672.0,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,10-15%,30-45
75,75,1778331689724,2202741,70520401931058130523229455095601731672552061682919567767017408914399088307978,BUY,BUY_RADIANT_YES,VISIBLE_FIGHT_UNDERREACTION,0.111843,0.13184300000000002,2292.0,0.92,17.0,1,0.91,1778331690785.0,0.9,-0.010000000000000009,0.89,-0.020000000000000018,0.89,-0.020000000000000018,0.89,-0.020000000000000018,10-15%,30-45
79,79,1778342380463,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342380691.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.58,0.06999999999999995,10-15%,30-45
76,76,1778342380746,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342381139.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.58,0.06999999999999995,10-15%,30-45
77,77,1778342381278,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342381430.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.54,0.030000000000000027,10-15%,30-45
80,80,1778342381526,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342381762.0,0.49,-0.020000000000000018,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.52,0.010000000000000009,10-15%,30-45
78,78,1778342381816,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342382008.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.52,0.010000000000000009,10-15%,30-45
81,81,1778342382064,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342382208.0,0.49,-0.020000000000000018,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.52,0.010000000000000009,10-15%,30-45
82,82,1778342382606,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342383284.0,0.49,-0.020000000000000018,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.54,0.030000000000000027,10-15%,30-45
83,83,1778342383673,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342384138.0,0.49,-0.020000000000000018,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
84,84,1778342385377,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342386357.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
85,85,1778342385943,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342386357.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
86,86,1778342386467,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342387503.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
87,87,1778342387019,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13703328000000004,0.13703327999999998,2271.0,0.52,17.0,1,0.51,1778342387503.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
88,88,1778342387544,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.140528,0.140528,2271.0,0.52,17.0,1,0.51,1778342387737.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
89,89,1778342388073,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.140528,0.140528,2271.0,0.52,17.0,1,0.51,1778342388562.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.56,0.050000000000000044,10-15%,30-45
90,90,1778342388611,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.140528,0.140528,2271.0,0.52,17.0,0,,,0.49,,0.49,,0.49,,0.56,,10-15%,30-45
91,91,1778342389154,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.140528,0.140528,2271.0,0.52,17.0,0,,,0.49,,0.49,,0.49,,0.56,,10-15%,30-45
92,92,1778342394422,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.51,1778342394581.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
93,93,1778342394982,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342395175.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
94,94,1778342395523,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342395667.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
95,95,1778342396065,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342396563.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
96,96,1778342396589,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342397075.0,0.49,-0.020000000000000018,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
97,97,1778342397125,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342397210.0,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
98,98,1778342397656,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342398154.0,0.52,0.010000000000000009,0.49,-0.020000000000000018,0.48,-0.030000000000000027,0.58,0.06999999999999995,10-15%,30-45
99,99,1778342398179,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342398466.0,0.52,0.010000000000000009,0.5,-0.010000000000000009,0.48,-0.030000000000000027,0.58,0.06999999999999995,10-15%,30-45
100,100,1778342398710,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342398961.0,0.52,0.010000000000000009,0.5,-0.010000000000000009,0.48,-0.030000000000000027,0.57,0.05999999999999994,10-15%,30-45
101,101,1778342399239,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,1,0.51,1778342399656.0,0.52,0.010000000000000009,0.5,-0.010000000000000009,0.48,-0.030000000000000027,0.56,0.050000000000000044,10-15%,30-45
102,102,1778342399769,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.13035200000000002,0.130352,2300.0,0.52,17.0,0,,,0.52,,0.5,,0.48,,0.56,,10-15%,30-45
103,103,1778342402411,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.53,1778342403935.0,0.49,-0.040000000000000036,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.56,0.030000000000000027,10-15%,30-45
104,104,1778342411985,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.53,1778342411989.0,0.49,-0.040000000000000036,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.58,0.04999999999999993,10-15%,30-45
105,105,1778342412536,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.53,1778342413343.0,0.5,-0.030000000000000027,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.61,0.07999999999999996,10-15%,30-45
106,106,1778342413618,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.53,1778342413686.0,0.5,-0.030000000000000027,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.61,0.07999999999999996,10-15%,30-45
107,107,1778342414160,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.53,1778342414558.0,0.5,-0.030000000000000027,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.62,0.08999999999999997,10-15%,30-45
108,108,1778342414685,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.53,1778342415172.0,0.5,-0.030000000000000027,0.49,-0.040000000000000036,0.48,-0.050000000000000044,0.63,0.09999999999999998,10-15%,30-45
109,109,1778342415222,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12833439999999996,0.1283344,2300.0,0.54,17.0,1,0.52,1778342415675.0,0.5,-0.020000000000000018,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.61,0.08999999999999997,10-15%,30-45
110,110,1778342415749,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342416210.0,0.5,-0.020000000000000018,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
111,111,1778342416278,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342416499.0,0.5,-0.020000000000000018,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
112,112,1778342416807,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342417309.0,0.5,-0.020000000000000018,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
113,113,1778342417331,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342417705.0,0.5,-0.020000000000000018,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
114,114,1778342417874,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342418277.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
115,115,1778342418411,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342418701.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
116,116,1778342418956,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342419404.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
117,117,1778342419482,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342419969.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
118,118,1778342420009,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342420512.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
119,119,1778342420547,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342421049.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
120,120,1778342421073,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342421508.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.62,0.09999999999999998,10-15%,30-45
121,121,1778342421602,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342421633.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
122,122,1778342422148,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STRUCTURAL_SWING,0.12394848000000003,0.12394848,2300.0,0.53,17.0,1,0.52,1778342422510.0,0.49,-0.030000000000000027,0.49,-0.030000000000000027,0.48,-0.040000000000000036,0.62,0.09999999999999998,10-15%,30-45
123,123,1778342480578,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.12916161999999998,0.12916162,2390.0,0.5,17.0,0,,,0.57,,0.56,,0.62,,0.71,,10-15%,30-45
124,124,1778342488460,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.09941336,0.09941336,2390.0,0.6,17.0,0,,,0.54,,0.58,,0.65,,0.71,,7.5-10%,30-45
125,125,1778342491069,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08122355999999997,0.08122355999999999,2390.0,0.61,17.0,1,0.6,1778342491561.0,0.56,-0.039999999999999925,0.56,-0.039999999999999925,0.65,0.050000000000000044,0.71,0.10999999999999999,7.5-10%,30-45
126,126,1778342491597,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08122355999999997,0.08122355999999999,2390.0,0.61,17.0,0,,,0.56,,0.56,,0.65,,0.71,,7.5-10%,30-45
127,127,1778342498899,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08738287999999994,0.08738288,2390.0,0.6,17.0,1,0.59,1778342499369.0,0.56,-0.029999999999999916,0.63,0.040000000000000036,0.68,0.09000000000000008,0.72,0.13,7.5-10%,30-45
128,128,1778342499439,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08738287999999994,0.08738288,2390.0,0.6,17.0,1,0.59,1778342499892.0,0.56,-0.029999999999999916,0.52,-0.06999999999999995,0.68,0.09000000000000008,0.72,0.13,7.5-10%,30-45
129,129,1778342499966,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08738287999999994,0.08738288,2390.0,0.6,17.0,1,0.59,1778342500468.0,0.56,-0.029999999999999916,0.49,-0.09999999999999998,0.65,0.06000000000000005,0.72,0.13,7.5-10%,30-45
130,130,1778342500493,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.08738287999999994,0.08738288,2390.0,0.6,17.0,1,0.59,1778342500984.0,0.56,-0.029999999999999916,0.58,-0.010000000000000009,0.65,0.06000000000000005,0.72,0.13,7.5-10%,30-45
131,131,1778342501019,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.09122355999999998,0.09122356,2390.0,0.6,17.0,1,0.59,1778342501427.0,0.56,-0.029999999999999916,0.58,-0.010000000000000009,0.65,0.06000000000000005,0.72,0.13,7.5-10%,30-45
132,132,1778342501550,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.09122355999999998,0.09122356,2390.0,0.6,17.0,1,0.59,1778342501686.0,0.56,-0.029999999999999916,0.58,-0.010000000000000009,0.65,0.06000000000000005,0.72,0.13,7.5-10%,30-45
133,133,1778342504341,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342504825.0,0.56,-0.039999999999999925,0.62,0.020000000000000018,0.67,0.07000000000000006,0.72,0.12,7.5-10%,30-45
134,134,1778342504867,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342505367.0,0.56,-0.039999999999999925,0.63,0.030000000000000027,0.68,0.08000000000000007,0.72,0.12,7.5-10%,30-45
135,135,1778342505389,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342505823.0,0.57,-0.030000000000000027,0.61,0.010000000000000009,0.69,0.08999999999999997,0.72,0.12,7.5-10%,30-45
136,136,1778342505916,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342506401.0,0.56,-0.039999999999999925,0.62,0.020000000000000018,0.68,0.08000000000000007,0.72,0.12,7.5-10%,30-45
137,137,1778342506457,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342506962.0,0.56,-0.039999999999999925,0.62,0.020000000000000018,0.69,0.08999999999999997,0.72,0.12,7.5-10%,30-45
138,138,1778342506984,2201106,32215673163275271160080005948526572930186590545961580309648950619613704995323,BUY,BUY_DIRE_YES,STALE_PRICE,0.07738287999999993,0.07738287999999999,2390.0,0.61,17.0,1,0.6,1778342507470.0,0.56,-0.039999999999999925,0.62,0.020000000000000018,0.71,0.10999999999999999,0.72,0.12,7.5-10%,30-45
